time[s],setpoint[rad],velocity[rad]
 59.180000,6109.35352,6365.43066
 59.182500,6109.35352,6280.99512
 59.185000,6285.39795,6224.38086
 59.187500,6285.39795,6224.38086
 59.190000,6255.29053,6273.08496
 59.192500,6255.29053,6267.19336
 59.195000,6347.60889,6263.31396
 59.197500,6347.60889,6263.31396
 59.200000,6145.26953,6330.55469
 59.202500,6145.26953,6269.50977
 59.205000,6267.88379,6269.50977
 59.207500,6267.88379,6250.18359
 59.210000,6233.31641,6259.96387
 59.212500,6233.31641,6251.16113
 59.215000,6199.19238,6251.16113
 59.217500,6199.19238,6230.11182
 59.220000,6350.47266,6219.89893
 59.222500,6350.47266,6219.89893
 59.225000,6211.32373,6324.13037
 59.227500,6211.32373,6286.93604
 59.230000,6133.83594,6286.93604
 59.232500,6133.83594,6261.97949
 59.235000,6155.69189,6191.42383
 59.237500,6252.49414,6179.61865
 59.240000,6252.49414,6179.61865
 59.242500,6252.49414,6171.77588
 59.245000,6293.35645,6166.45361
 59.247500,6141.08643,6257.65186
 59.250000,6141.08643,6257.65186
 59.252500,6141.08643,6232.36670
 59.255000,6400.14893,6232.36670
 59.257500,6400.14893,6202.31934
 59.260000,6174.78125,6182.11279
 59.262500,6169.65479,6260.20312
 59.265000,6169.65479,6232.02832
 59.267500,6169.65479,6232.02832
 59.270000,6273.23779,6211.43506
 59.272500,6273.23779,6197.70264
 59.275000,6252.00928,6239.28857
 59.277500,6279.96729,6256.04102
 59.280000,6279.96729,6256.04102
 59.282500,6431.86572,6268.58008
 59.285000,6431.86572,6268.58008
 59.287500,6431.86572,6274.88477
 59.290000,6318.11865,6361.32715
 59.292500,6318.11865,6400.14062
 59.295000,6201.38184,6354.98926
 59.297500,6201.38184,6354.98926
 59.300000,6381.74268,6304.31445
 59.302500,6381.74268,6331.72021
 59.305000,6361.62354,6359.23486
 59.307500,6361.62354,6359.23486
 59.310000,6425.87012,6360.58789
 59.312500,6425.87012,6396.75732
 59.315000,6188.26953,6412.82666
 59.317500,6188.26953,6412.82666
 59.320000,6347.26465,6338.78516
 59.322500,6347.26465,6338.78516
 59.325000,6470.65967,6321.17920
 59.327500,6470.65967,6335.53467
 59.330000,6073.57812,6341.96387
 59.332500,6073.57812,6412.86768
 59.335000,6367.33887,6301.00732
 59.337500,6367.33887,6225.98877
 59.340000,6450.69873,6303.86426
 59.342500,6450.69873,6338.81396
 59.347500,6223.40234,6400.40869
 59.347500,6223.40234,6368.96436
 59.350000,6223.40234,6368.96436
 59.352500,6380.27051,6368.96436
 59.355000,6380.27051,6288.81738
 59.357500,6380.27051,6288.81738
 59.360000,6143.73535,6329.46289
 59.362500,6143.73535,6268.26318
 59.365000,6142.44043,6227.19336
 59.367500,6142.44043,6199.22900
 59.370000,6266.72021,6199.22900
 59.372500,6266.72021,6180.54150
 59.375000,6144.86328,6249.32324
 59.377500,6144.86328,6249.32324
 59.380000,6320.86572,6214.90381
 59.382500,6320.86572,6191.79199
 59.385000,6135.68164,6262.84668
 59.387500,6135.68164,6294.82520
 59.390000,6120.66455,6242.33887
 59.392500,6120.66455,6207.16260
 59.395000,6289.00244,6159.53516
 59.397500,6289.00244,6159.53516
 59.400000,6392.00195,6230.80615
 59.402500,6392.00195,6262.88916
 59.405000,6269.53516,6333.97559
 59.407500,6412.44922,6365.90186
 59.410000,6412.44922,6312.85352
 59.412500,6412.44922,6367.67725
 59.415000,6439.68701,6367.67725
 59.417500,6439.68701,6392.36328
 59.420000,6300.19678,6430.10693
 59.422500,6089.84229,6387.31641
 59.425000,6089.84229,6387.31641
 59.427500,6089.84229,6358.57568
 59.430000,6125.63037,6269.95752
 59.432500,6317.12939,6182.58154
 59.435000,6317.12939,6163.77930
 59.437500,6317.12939,6151.24854
 59.440000,6072.12354,6151.24854
 59.442500,6072.12354,6242.58350
 59.445000,6159.31543,6186.36084
 59.447500,6159.31543,6148.74316
 59.450000,6109.68066,6154.55176
 59.452500,6333.27344,6157.14893
 59.455000,6333.27344,6158.38086
 59.457500,6074.55713,6142.30566
 59.460000,6074.55713,6247.44189
 59.462500,6074.55713,6247.44189
 59.465000,6112.56396,6173.45117
 59.467500,6112.56396,6153.41748
 59.470000,6255.59473,6153.41748
 59.472500,6255.59473,6139.94287
 59.475000,6376.76221,6203.59863
 59.477500,6376.76221,6232.26953
 59.480000,6461.33838,6311.82910
 59.482500,6391.55029,6347.55713
 59.485000,6391.55029,6410.25146
 59.487500,6391.55029,6438.37891
 59.490000,6141.02490,6412.61084
 59.492500,6141.02490,6323.05566
 59.495000,6156.29150,6323.05566
 59.497500,6156.29150,6263.01855
 59.500000,6231.84961,6227.87744
 59.502500,6304.41113,6219.44824
 59.505000,6304.41113,6226.25977
 59.507500,6410.39600,6269.30859
 59.510000,6410.39600,6269.30859
 59.512500,6410.39600,6288.64551
 59.515000,6448.41699,6288.64551
 59.517500,6448.41699,6385.81982
 59.520000,6110.23145,6399.35303
 59.522500,6110.23145,6426.38330
 59.525000,6432.59473,6322.14062
 59.527500,6432.59473,6252.26123
 59.530000,6468.81104,6351.59473
 59.532500,6172.34619,6436.16357
 59.535000,6172.34619,6436.16357
 59.537500,6431.72217,6361.24072
 59.540000,6431.72217,6361.24072
 59.542500,6168.54883,6372.09326
 59.545000,6168.54883,6372.09326
 59.547500,6168.54883,6404.91748
 59.550000,6251.04297,6419.65332
 59.552500,6251.04297,6336.91211
 59.555000,6135.89697,6281.39014
 59.557500,6135.89697,6271.35889
 59.560000,6431.78320,6264.70166
 59.562500,6431.78320,6222.22314
 59.565000,6124.55518,6337.59473
 59.567500,6124.55518,6389.49902
 59.570000,6309.45752,6302.14062
 59.572500,6309.45752,6243.56787
 59.575000,6331.44971,6279.88428
 59.577500,6331.44971,6296.15869
 59.580000,6318.03467,6303.45752
 59.582500,6318.03467,6318.90967
 59.585000,6448.25195,6318.38428
 59.587500,6448.25195,6318.38428
 59.590000,6385.87109,6389.93555
 59.592500,6385.87109,6422.04346
 59.595000,6197.49072,6410.08496
 59.597500,6197.49072,6334.66943
 59.600000,6224.58057,6289.41943
 59.602500,6385.70703,6268.07812
 59.605000,6385.70703,6268.07812
 59.607500,6385.70703,6326.37598
 59.610000,6142.70264,6359.08301
 59.612500,6142.70264,6359.08301
 59.615000,6378.00195,6287.73340
 59.617500,6378.00195,6239.88965
 59.620000,6374.66943,6350.12549
 59.622500,6374.66943,6363.61133
 59.625000,6107.12061,6369.73633
 59.627500,6107.12061,6283.15381
 59.630000,6376.90381,6283.15381
 59.632500,6155.26953,6308.72070
 59.635000,6155.26953,6308.72070
 59.637500,6155.26953,6283.26953
 59.640000,6443.59619,6241.10889
 59.642500,6443.59619,6241.10889
 59.645000,6244.67871,6402.68018
 59.647500,6244.67871,6402.68018
 59.650000,6325.21240,6315.69580
 59.652500,6325.21240,6315.69580
 59.655000,6248.48047,6323.31055
 59.657500,6462.75684,6298.62061
 59.660000,6462.75684,6298.62061
 59.662500,6462.75684,6282.07227
 59.665000,6411.12207,6426.27783
 59.667500,6425.01025,6421.25293
 59.670000,6425.01025,6421.25293
 59.672500,6425.01025,6417.95264
 59.675000,6251.29199,6421.83594
 59.677500,6251.29199,6423.56592
 59.680000,6350.17090,6328.70410
 59.682500,6350.17090,6328.70410
 59.685000,6169.94336,6329.09668
 59.687500,6169.94336,6329.09668
 59.690000,6463.07471,6241.41260
 59.692500,6463.07471,6241.41260
 59.695000,6245.74463,6363.49805
 59.697500,6245.74463,6418.32568
 59.700000,6173.64941,6361.43359
 59.702500,6173.64941,6273.95361
 59.705000,6287.96338,6273.95361
 59.707500,6287.96338,6240.89355
 59.710000,6121.84863,6278.45410
 59.712500,6201.00342,6278.45410
 59.715000,6201.00342,6226.80664
 59.717500,6201.00342,6192.23877
 59.720000,6446.11523,6186.61914
 59.722500,6285.16162,6329.54834
 59.725000,6285.16162,6393.71826
 59.727500,6285.16162,6393.71826
 59.730000,6204.95996,6357.91504
 59.732500,6204.95996,6333.96631
 59.735000,6104.18213,6262.88477
 59.737500,6104.18213,6243.83057
 59.740000,6380.55811,6197.78027
 59.742500,6380.55811,6298.39990
 59.745000,6207.41064,6343.68115
 59.747500,6207.41064,6343.68115
 59.750000,6177.34766,6298.74414
 59.752500,6177.34766,6268.60205
 59.755000,6223.91846,6218.37109
 59.757500,6331.54980,6221.40283
 59.760000,6331.54980,6221.40283
 59.762500,6331.54980,6222.81934
 59.765000,6363.61914,6282.68066
 59.767500,6410.58838,6339.36670
 59.770000,6410.58838,6352.70752
 59.772500,6410.58838,6384.55176
 59.775000,6313.04492,6384.55176
 59.777500,6313.04492,6398.93262
 59.780000,6467.40186,6370.59277
 59.782500,6467.40186,6351.63867
 59.785000,6352.91016,6415.34766
 59.787500,6205.26074,6413.99805
 59.790000,6205.26074,6393.85254
 59.792500,6205.26074,6393.85254
 59.795000,6302.66455,6331.67822
 59.797500,6302.66455,6290.00049
 59.800000,6271.01367,6300.09961
 59.802500,6271.01367,6290.49072
 59.805000,6232.91406,6290.49072
 59.807500,6232.91406,6284.10645
 59.810000,6311.27490,6255.87842
 59.812500,6404.21533,6286.41602
 59.815000,6404.21533,6300.10498
 59.817500,6404.21533,6300.10498
 59.820000,6468.90674,6357.41357
 59.822500,6468.90674,6383.21826
 59.825000,6138.58594,6430.39209
 59.827500,6138.58594,6451.57666
 59.830000,6330.83252,6348.43213
 59.832500,6436.48438,6307.62500
 59.835000,6436.48438,6307.62500
 59.837500,6436.48438,6320.43799
 59.840000,6102.21729,6384.32959
 59.842500,6102.21729,6413.02734
 59.845000,6235.91309,6310.60059
 59.847500,6235.91309,6241.88330
 59.850000,6114.46484,6238.61865
 59.852500,6114.46484,6197.67188
 59.855000,6312.96533,6197.67188
 59.857500,6312.96533,6170.21631
 59.860000,6076.39404,6248.86279
 59.862500,6076.39404,6215.63086
 59.865000,6461.29541,6169.77197
 59.867500,6461.29541,6169.77197
 59.870000,6253.49463,6330.29248
 59.872500,6253.49463,6402.40674
 59.875000,6267.67480,6320.41748
 59.877500,6267.67480,6303.00342
 59.880000,6466.57764,6303.00342
 59.882500,6466.57764,6291.39551
 59.885000,6105.29248,6431.17920
 59.887500,6105.29248,6323.78418
 59.890000,6241.06201,6251.73633
 59.892500,6241.06201,6248.19189
 59.895000,6434.14551,6248.19189
 59.897500,6434.14551,6245.88037
 59.900000,6462.66260,6396.10791
 59.902500,6391.78027,6396.10791
 59.905000,6391.78027,6449.22998
 59.907500,6391.78027,6449.22998
 59.910000,6326.71045,6430.26465
 59.912500,6326.71045,6430.26465
 59.915000,6113.21680,6409.08350
 59.917500,6113.21680,6403.34863
 59.920000,6197.58252,6290.78076
 59.922500,6311.03809,6290.78076
 59.925000,6311.03809,6260.02197
 59.927500,6311.03809,6239.48145
 59.930000,6247.96582,6278.88037
 59.932500,6458.53271,6280.58008
 59.935000,6458.53271,6269.82129
 59.937500,6458.53271,6373.70996
 59.940000,6333.46924,6420.45459
 59.942500,6333.46924,6420.45459
 59.945000,6333.46924,6391.76123
 59.947500,6226.79492,6372.51367
 59.950000,6226.79492,6359.68311
 59.952500,6118.42969,6315.86865
 59.955000,6118.42969,6313.25732
 59.957500,6118.42969,6313.25732
 59.960000,6191.06396,6249.03271
 59.962500,6191.06396,6205.87842
 59.965000,6158.57568,6197.79199
 59.967500,6275.12061,6197.79199
 59.970000,6275.12061,6184.85156
 59.972500,6275.12061,6176.21826
 59.975000,6083.87109,6230.66064
 59.977500,6098.34424,6198.70801
 59.980000,6098.34424,6160.83008
 59.982500,6098.34424,6160.83008
 59.985000,6367.81104,6140.20166
 59.987500,6367.81104,6126.44385
 59.990000,6447.29639,6319.05371
 59.992500,6447.29639,6389.70947
 59.995000,6201.30908,6421.40918
 59.997500,6201.30908,6421.40918
 60.000000,5270.48145,6300.22852
 60.002500,5270.48145,5960.73096
 60.005000,5270.48145,5733.13867
 60.007500,5270.48145,5733.13867
 60.010000,5270.48145,5580.65234
 60.012500,5270.48145,5478.38428
 60.015000,5270.48145,5363.92432
 60.017500,5270.48145,5333.09473
 60.020000,5270.48145,5333.09473
 60.022500,5270.48145,5312.43213
 60.025000,5270.48145,5298.62842
 60.027500,5270.48145,5283.20410
 60.030000,5270.48145,5278.89209
 60.032500,5270.48145,5278.89209
 60.035000,5270.48145,5276.10791
 60.037500,5270.48145,5274.27197
 60.040000,5270.48145,5272.18115
 60.042500,5270.48145,5271.64111
 60.045000,5270.48145,5271.64111
 60.047500,5270.48145,5271.25098
 60.050000,5270.48145,5270.99658
 60.052500,5270.48145,5270.82959
 60.055000,5270.48145,5270.71729
 60.057500,5270.48145,5270.55127
 60.060000,5270.48145,5270.56641
 60.062500,5270.48145,5270.56641
 60.065000,5270.48145,5270.45361
 60.067500,5270.48145,5270.55859
 60.070000,5270.48145,5270.55859
 60.072500,5270.48145,5270.49609
 60.075000,5270.48145,5270.45752
 60.077500,5270.48145,5270.51709
 60.080000,5270.48145,5270.49316
 60.082500,5270.48145,5270.48486
 60.085000,5270.48145,5270.48486
 60.087500,5270.48145,5270.45508
 60.090000,5270.48145,5270.48730
 60.092500,5270.48145,5270.48730
 60.095000,5270.48145,5270.47900
 60.097500,5270.48145,5270.48438
 60.100000,5270.48145,5270.48438
 60.102500,5270.48145,5270.48145
 60.105000,5270.48145,5270.48145
 60.107500,5270.48145,5270.47803
 60.110000,5270.48145,5270.48096
 60.112500,5270.48145,5270.45020
 60.115000,5270.48145,5270.49756
 60.117500,5270.48145,5270.48730
 60.120000,5270.48145,5270.47803
 60.122500,5270.48145,5270.48047
 60.125000,5270.48145,5270.48779
 60.127500,5270.48145,5270.48779
 60.130000,5270.48145,5270.48242
 60.132500,5270.48145,5270.47461
 60.135000,5270.48145,5270.48145
 60.137500,5270.48145,5270.49902
 60.140000,5270.48145,5270.48828
 60.142500,5270.48145,5270.48828
 60.145000,5270.48145,5270.47852
 60.147500,5270.48145,5270.48926
 60.150000,5270.48145,5270.48096
 60.152500,5270.48145,5270.47607
 60.155000,5270.48145,5270.57373
 60.157500,5270.48145,5270.43408
 60.160000,5270.48145,5270.45215
 60.162500,5270.48145,5270.47021
 60.165000,5270.48145,5270.48047
 60.167500,5270.48145,5270.49268
 60.170000,5270.48145,5270.49268
 60.172500,5270.48145,5270.47998
 60.175000,5270.48145,5270.47998
 60.177500,5270.48145,5270.48779
 60.180000,5270.48145,5270.48291
 60.182500,5270.48145,5270.48291
 60.185000,5270.48145,5270.44727
 60.187500,5270.48145,5270.49463
 60.190000,5270.48145,5270.48682
 60.192500,5270.48145,5270.47803
 60.195000,5270.48145,5270.48877
 60.197500,5270.48145,5270.41895
 60.200000,3274.76172,5270.49512
 60.202500,3274.76172,5270.49512
 60.205000,3274.76172,4171.52539
 60.207500,3274.76172,3875.86670
 60.210000,3274.76172,3875.86670
 60.212500,3274.76172,3677.68994
 60.215000,3274.76172,3544.85376
 60.217500,3274.76172,3455.80420
 60.220000,3274.76172,3396.12134
 60.222500,3274.76172,3356.13428
 60.225000,3274.76172,3329.28564
 60.227500,3274.76172,3311.28174
 60.230000,3274.76172,3299.27930
 60.232500,3274.76172,3285.76831
 60.235000,3274.76172,3285.76831
 60.237500,3274.76172,3282.14355
 60.240000,3274.76172,3279.72900
 60.242500,3274.76172,3278.07227
 60.245000,3274.76172,3276.95044
 60.247500,3274.76172,3276.26831
 60.250000,3274.76172,3275.76367
 60.252500,3274.76172,3275.21387
 60.255000,3274.76172,3275.06372
 60.257500,3274.76172,3275.06372
 60.260000,3274.76172,3274.96436
 60.262500,3274.76172,3274.85083
 60.265000,3274.76172,3274.84277
 60.267500,3274.76172,3274.78369
 60.270000,3274.76172,3274.78369
 60.272500,3274.76172,3274.82275
 60.275000,3274.76172,3274.75610
 60.277500,3274.76172,3274.76367
 60.280000,3274.76172,3274.77588
 60.282500,3274.76172,3274.76831
 60.285000,3274.76172,3274.76221
 60.287500,3274.76172,3274.76489
 60.290000,3274.76172,3274.76172
 60.292500,3274.76172,3274.75952
 60.295000,3274.76172,3274.75952
 60.297500,3274.76172,3274.78418
 60.300000,3274.76172,3274.78418
 60.302500,3274.76172,3274.73218
 60.305000,3274.76172,3274.73218
 60.307500,3274.76172,3274.78613
 60.310000,3274.76172,3274.76099
 60.312500,3274.76172,3274.75342
 60.315000,3274.76172,3274.76660
 60.317500,3274.76172,3274.77222
 60.320000,3274.76172,3274.75220
 60.322500,3274.76172,3274.76440
 60.325000,3274.76172,3274.68896
 60.327500,3274.76172,3274.82275
 60.330000,3274.76172,3274.82275
 60.332500,3274.76172,3274.77466
 60.335000,3274.76172,3274.76343
 60.337500,3274.76172,3274.75781
 60.340000,3274.76172,3274.75586
 60.342500,3274.76172,3274.75586
 60.345000,3274.76172,3274.76855
 60.347500,3274.76172,3274.76025
 60.350000,3274.76172,3274.76855
 60.352500,3274.76172,3274.75610
 60.355000,3274.76172,3274.75610
 60.357500,3274.76172,3274.76294
 60.360000,3274.76172,3274.76245
 60.362500,3274.76172,3274.77441
 60.365000,3274.76172,3274.76758
 60.367500,3274.76172,3274.76758
 60.370000,3274.76172,3274.76685
 60.372500,3274.76172,3274.76099
 60.375000,3274.76172,3274.76245
 60.377500,3274.76172,3274.75952
 60.380000,3274.76172,3274.75952
 60.382500,3274.76172,3274.75952
 60.385000,3274.76172,3274.75708
 60.387500,3274.76172,3274.75000
 60.390000,3274.76172,3274.76636
 60.392500,3274.76172,3274.76636
 60.395000,3274.76172,3274.75928
 60.397500,3274.76172,3274.76245
 60.400000,4690.33545,3274.73853
 60.402500,4690.33545,4054.29004
 60.405000,4690.33545,4054.29004
 60.407500,4690.33545,4404.54395
 60.410000,4690.33545,4632.63574
 60.412500,4690.33545,4632.63574
 60.415000,4690.33545,4664.40283
 60.417500,4690.33545,4678.69043
 60.420000,4690.33545,4685.09961
 60.422500,4690.33545,4689.27832
 60.425000,4690.33545,4689.85547
 60.427500,4690.33545,4690.12256
 60.430000,4690.33545,4690.12256
 60.432500,4690.33545,4690.23242
 60.435000,4690.33545,4690.29443
 60.437500,4690.33545,4690.33154
 60.440000,4690.33545,4690.33154
 60.442500,4690.33545,4690.33301
 60.445000,4690.33545,4690.33643
 60.447500,4690.33545,4690.32275
 60.450000,4690.33545,4690.34033
 60.452500,4690.33545,4690.33740
 60.455000,4690.33545,4690.33740
 60.457500,4690.33545,4690.32959
 60.460000,4690.33545,4690.34082
 60.462500,4690.33545,4690.34082
 60.465000,4690.33545,4690.34033
 60.467500,4690.33545,4690.33008
 60.470000,4690.33545,4690.33594
 60.472500,4690.33545,4690.33594
 60.475000,4690.33545,4690.32910
 60.477500,4690.33545,4690.33887
 60.480000,4690.33545,4690.33447
 60.482500,4690.33545,4690.34033
 60.485000,4690.33545,4690.33740
 60.487500,4690.33545,4690.32275
 60.490000,4690.33545,4690.34082
 60.492500,4690.33545,4690.34082
 60.495000,4690.33545,4690.32812
 60.497500,4690.33545,4690.35205
 60.500000,4690.33545,4690.33936
 60.502500,4690.33545,4690.33203
 60.505000,4690.33545,4690.30322
 60.507500,4690.33545,4690.35352
 60.512500,4690.33545,4690.35352
 60.512500,4690.33545,4690.34131
 60.515000,4690.33545,4690.34131
 60.517500,4690.33545,4690.34131
 60.520000,4690.33545,4690.34082
 60.522500,4690.33545,4690.34082
 60.525000,4690.33545,4690.33496
 60.527500,4690.33545,4690.33594
 60.530000,4690.33545,4690.32861
 60.532500,4690.33545,4690.32861
 60.535000,4690.33545,4690.33789
 60.537500,4690.33545,4690.33789
 60.540000,4690.33545,4690.33789
