time[s],setpoint[kRPM],velocity[kRPM]
4.888786,5684.85,5653.0
4.893977,5684.85,5653.14
4.899152,5684.85,5653.29
4.904349,5684.85,5653.43
4.909632,5684.85,5653.71
4.91503,5684.85,5653.86
4.920313,5684.85,5654.0
4.925543,5684.85,5654.14
4.930767,5684.85,5654.29
4.935961,5684.85,5654.43
4.9412,5684.85,5654.57
4.94644,5684.85,5654.71
4.951627,5684.85,5654.86
4.956817,5684.85,5655.14
4.96204,5684.85,5655.29
4.967456,5684.85,5655.43
4.972928,5684.85,5655.57
4.97814,5684.85,5655.57
4.983328,5684.85,5655.86
4.9885,5684.85,5656.0
4.993715,5684.85,5656.14
4.998973,5684.85,5656.29
5.004169,5622.22,5656.29
5.009443,5622.22,5656.14
5.01461,5622.22,5654.71
5.019999,5622.22,5651.43
5.025281,5622.22,5646.14
5.030632,5622.22,5639.43
5.035917,5622.22,5632.43
5.041087,5622.22,5626.0
5.046261,5622.22,5620.14
5.051668,5622.22,5614.57
5.056861,5622.22,5610.0
5.062055,5622.22,5606.29
5.067465,5622.22,5602.86
5.072696,5622.22,5600.14
5.077917,5622.22,5597.86
5.083119,5622.22,5596.29
5.088377,5622.22,5594.86
5.093625,5622.22,5594.0
5.098898,5622.22,5593.43
5.104158,5622.22,5593.14
5.109457,5622.22,5593.14
5.114846,5622.22,5593.14
5.120127,5622.22,5593.57
5.125377,5622.22,5593.86
5.130598,5622.22,5594.43
5.135798,5622.22,5595.0
5.140961,5622.22,5595.57
5.146174,5622.22,5596.29
5.151593,5622.22,5596.71
5.157039,5622.22,5597.43
5.16234,5622.22,5598.0
5.167541,5622.22,5598.57
5.172753,5622.22,5599.0
5.177949,5622.22,5599.43
5.183371,5622.22,5599.86
5.188593,5622.22,5600.43
5.193815,5622.22,5600.71
5.199033,5622.22,5601.0
5.204285,5622.22,5601.43
5.209493,5622.22,5601.57
5.214667,5622.22,5601.86
5.219837,5622.22,5602.0
5.224981,5622.22,5602.14
5.230221,5622.22,5602.43
5.235501,5622.22,5602.43
5.240822,5622.22,5602.71
5.246035,5622.22,5602.71
5.251447,5622.22,5602.86
5.256907,5622.22,5602.86
5.262332,5622.22,5603.0
5.267764,5622.22,5603.0
5.272961,5622.22,5603.14
5.278374,5622.22,5603.14
5.283737,5622.22,5603.29
5.288933,5622.22,5603.29
5.29419,5622.22,5603.43
5.29947,5622.22,5603.43
5.304698,5622.22,5603.57
5.309926,5622.22,5603.57
5.315205,5622.22,5603.57
5.320614,5622.22,5603.71
5.325857,5622.22,5603.71
5.331113,5622.22,5604.0
5.33636,5622.22,5604.0
5.341555,5622.22,5604.14
5.346744,5622.22,5604.14
5.351931,5622.22,5604.29
5.357081,5622.22,5604.43
5.362304,5622.22,5604.43
5.367543,5622.22,5604.57
5.372746,5622.22,5604.71
5.377927,5622.22,5604.71
5.383338,5622.22,5605.0
5.388624,5622.22,5605.0
5.393785,5622.22,5605.14
5.398971,5622.22,5605.14
5.404209,5622.22,5605.29
5.409443,5622.22,5605.43
5.414643,5622.22,5605.43
5.419839,5622.22,5605.71
5.425006,5622.22,5605.57
5.430261,5622.22,5605.71
5.435514,5622.22,5605.71
5.440816,5622.22,5605.86
5.446097,5622.22,5606.0
5.451523,5622.22,5606.0
5.456833,5622.22,5606.0
5.46209,5622.22,5606.14
5.467359,5622.22,5606.29
5.472776,5622.22,5606.29
5.478055,5622.22,5606.43
5.483271,5622.22,5606.43
5.488432,5622.22,5606.57
5.493632,5622.22,5606.71
5.498831,5622.22,5606.71
5.504052,5622.22,5606.86
5.509274,5622.22,5606.86
5.514529,5622.22,5607.14
5.519922,5622.22,5607.0
5.525129,5622.22,5607.14
5.530393,5622.22,5607.14
5.535626,5622.22,5607.29
5.540846,5622.22,5607.29
5.546043,5622.22,5607.29
5.551298,5622.22,5607.43
5.556474,5622.22,5607.43
5.561655,5622.22,5607.57
5.566866,5622.22,5607.71
5.572118,5622.22,5607.71
5.577314,5622.22,5607.86
5.582619,5622.22,5607.71
5.587909,5622.22,5607.86
5.593166,5622.22,5607.86
5.598372,5622.22,5608.0
5.604414,5622.22,5608.14
5.60966,5622.22,5608.14
5.61487,5622.22,5608.14
5.620015,5622.22,5608.29
5.625173,5622.22,5608.29
5.630371,5622.22,5608.43
5.635549,5622.22,5608.43
5.640758,5622.22,5608.43
5.645946,5622.22,5608.71
5.651127,5622.22,5608.57
5.656322,5622.22,5608.71
5.661564,5622.22,5608.86
5.666799,5622.22,5608.86
5.671983,5622.22,5609.0
5.677135,5622.22,5609.0
5.682339,5622.22,5609.14
5.687617,5622.22,5609.14
5.692842,5622.22,5609.14
5.698036,5622.22,5609.43
5.703219,5622.22,5609.29
5.708451,5622.22,5609.43
5.713693,5622.22,5609.57
5.71893,5622.22,5609.57
5.724145,5622.22,5609.57
5.729356,5622.22,5609.57
5.73458,5622.22,5609.71
5.739835,5622.22,5609.71
5.745032,5622.22,5609.86
5.750288,5622.22,5609.86
5.755475,5622.22,5609.86
5.760663,5622.22,5610.0
5.765847,5622.22,5610.0
5.771056,5622.22,5610.14
5.776241,5622.22,5610.14
5.781445,5622.22,5610.29
5.786827,5622.22,5610.29
5.792107,5622.22,5610.29
5.797342,5622.22,5610.43
5.802638,5622.22,5610.43
5.807864,5622.22,5610.57
5.813029,5622.22,5610.57
5.818278,5622.22,5610.71
5.823533,5622.22,5610.71
5.828784,5622.22,5610.71
5.834063,5622.22,5610.86
5.839302,5622.22,5610.71
5.844547,5622.22,5610.86
5.849831,5622.22,5610.86
5.855105,5622.22,5611.0
5.860381,5622.22,5611.0
5.865575,5622.22,5611.0
5.870848,5622.22,5611.14
5.876124,5622.22,5611.14
5.881372,5622.22,5611.29
5.886609,5622.22,5611.14
5.891813,5622.22,5611.29
5.896975,5622.22,5611.43
5.902214,5622.22,5611.43
5.90745,5622.22,5611.57
5.912625,5622.22,5611.57
5.917804,5622.22,5611.71
5.922984,5622.22,5611.71
5.928188,5622.22,5611.71
5.933379,5622.22,5611.86
5.938615,5622.22,5611.86
5.943832,5622.22,5612.0
5.94898,5622.22,5612.0
5.954179,5622.22,5612.0
5.959387,5622.22,5612.14
5.964627,5622.22,5612.14
5.969886,5622.22,5612.29
5.975051,5622.22,5612.14
5.980302,5622.22,5612.29
5.985532,5622.22,5612.29
5.990756,5622.22,5612.29
5.99598,5622.22,5612.43
6.001126,5957.57,5612.43
6.006374,5957.57,5613.14
6.011553,5957.57,5614.57
6.016768,5957.57,5618.29
6.022006,5957.57,5624.29
6.027173,5957.57,5632.86
6.032341,5957.57,5643.29
6.03754,5957.57,5655.14
6.042726,5957.57,5668.43
6.048077,5957.57,5683.57
6.053301,5957.57,5698.86
6.058497,5957.57,5715.29
6.063675,5957.57,5732.43
6.068803,5957.57,5749.57
6.073988,5957.57,5767.57
6.079188,5957.57,5785.86
6.084381,5957.57,5804.71
6.089579,5957.57,5824.0
6.094832,5957.57,5842.86
6.1001,5957.57,5861.86
6.105331,5957.57,5879.43
6.110607,5957.57,5895.0
6.115868,5957.57,5908.43
6.121034,5957.57,5919.71
6.126286,5957.57,5929.0
6.131531,5957.57,5936.57
6.136797,5957.57,5942.57
6.142046,5957.57,5947.29
6.147288,5957.57,5950.43
6.152664,5957.57,5952.71
6.157955,5957.57,5954.0
6.163212,5957.57,5954.43
6.168462,5957.57,5954.29
6.173722,5957.57,5953.86
6.178921,5957.57,5952.86
6.184095,5957.57,5951.71
6.18931,5957.57,5950.29
6.194566,5957.57,5948.86
6.199757,5957.57,5947.43
6.204905,5957.57,5945.86
6.210166,5957.57,5944.29
6.215384,5957.57,5942.86
6.220623,5957.57,5941.57
6.225873,5957.57,5940.43
6.231159,5957.57,5939.14
6.236407,5957.57,5938.14
6.241604,5957.57,5937.29
6.246783,5957.57,5936.57
6.252024,5957.57,5936.0
6.257243,5957.57,5935.43
6.262527,5957.57,5934.86
6.267783,5957.57,5934.57
6.273062,5957.57,5934.43
6.278348,5957.57,5934.14
6.283622,5957.57,5934.14
6.28883,5957.57,5934.0
6.294019,5957.57,5934.0
6.299217,5957.57,5934.14
6.304397,5957.57,5934.14
6.309647,5957.57,5934.43
6.314894,5957.57,5934.43
6.320285,5957.57,5934.71
6.325508,5957.57,5934.86
6.330736,5957.57,5935.0
6.335976,5957.57,5935.14
6.341125,5957.57,5935.43
6.346365,5957.57,5935.57
6.351549,5957.57,5935.86
6.356818,5957.57,5936.0
6.362053,5957.57,5936.14
6.367378,5957.57,5936.43
6.372622,5957.57,5936.43
6.377777,5957.57,5936.71
6.382915,5957.57,5936.86
6.388047,5957.57,5937.0
6.393201,5957.57,5937.14
6.398405,5957.57,5937.14
6.403576,5957.57,5937.43
6.408699,5957.57,5937.57
6.413824,5957.57,5937.57
6.418936,5957.57,5937.71
6.424104,5957.57,5937.86
6.429321,5957.57,5938.0
6.434667,5957.57,5938.0
6.439948,5957.57,5938.14
6.445148,5957.57,5938.29
6.450349,5957.57,5938.29
6.455595,5957.57,5938.43
6.460861,5957.57,5938.57
6.466106,5957.57,5938.57
6.471314,5957.57,5938.71
6.47656,5957.57,5938.71
6.481805,5957.57,5938.86
6.487074,5957.57,5939.0
6.492365,5957.57,5939.0
6.497653,5957.57,5939.14
6.502941,5957.57,5939.29
6.50823,5957.57,5939.29
6.513447,5957.57,5939.29
6.518657,5957.57,5939.43
6.523853,5957.57,5939.43
6.529143,5957.57,5939.57
6.534439,5957.57,5939.71
6.539678,5957.57,5939.71
6.544877,5957.57,5939.86
6.550227,5957.57,5940.0
6.55545,5957.57,5940.0
6.560872,5957.57,5940.14
6.566148,5957.57,5940.14
6.571367,5957.57,5940.29
6.576813,5957.57,5940.43
6.582103,5957.57,5940.57
6.58733,5957.57,5940.57
6.592524,5957.57,5940.71
6.59771,5957.57,5940.71
6.603127,5957.57,5940.86
6.608371,5957.57,5941.0
6.613648,5957.57,5941.0
6.618893,5957.57,5941.14
6.624163,5957.57,5941.29
6.62941,5957.57,5941.29
6.634693,5957.57,5941.29
6.640102,5957.57,5941.43
6.645395,5957.57,5941.43
6.650823,5957.57,5941.43
6.656253,5957.57,5941.57
6.661565,5957.57,5941.57
6.667006,5957.57,5941.71
6.672227,5957.57,5941.71
6.677511,5957.57,5941.86
6.682923,5957.57,5941.86
6.688164,5957.57,5942.0
6.693351,5957.57,5942.14
6.698553,5957.57,5942.0
6.703744,5957.57,5942.29
6.708908,5957.57,5942.29
6.714068,5957.57,5942.29
6.719225,5957.57,5942.43
6.724439,5957.57,5942.43
6.729655,5957.57,5942.57
6.734911,5957.57,5942.57
6.740158,5957.57,5942.57
6.745315,5957.57,5942.86
6.750594,5957.57,5942.86
6.756017,5957.57,5942.86
6.761314,5957.57,5943.0
6.766752,5957.57,5943.14
6.772178,5957.57,5943.14
6.777408,5957.57,5943.29
6.782823,5957.57,5943.29
6.788217,5957.57,5943.29
6.79353,5957.57,5943.29
6.798762,5957.57,5943.57
6.804211,5957.57,5943.57
6.809433,5957.57,5943.57
6.814621,5957.57,5943.86
6.819896,5957.57,5943.71
6.825065,5957.57,5943.86
6.830228,5957.57,5944.0
6.835426,5957.57,5944.0
6.840633,5957.57,5944.14
6.845853,5957.57,5944.14
6.851104,5957.57,5944.14
6.856287,5957.57,5944.43
6.861576,5957.57,5944.29
6.866876,5957.57,5944.43
6.872304,5957.57,5944.57
6.877555,5957.57,5944.57
6.882813,5957.57,5944.71
6.888237,5957.57,5944.71
6.893493,5957.57,5944.71
6.898753,5957.57,5944.71
6.903951,5957.57,5945.0
6.909141,5957.57,5944.86
6.914403,5957.57,5945.0
6.919587,5957.57,5945.14
6.92483,5957.57,5945.14
6.930143,5957.57,5945.14
6.93532,5957.57,5945.14
6.940559,5957.57,5945.29
6.945746,5957.57,5945.29
6.951015,5957.57,5945.29
6.95629,5957.57,5945.43
6.961562,5957.57,5945.43
6.96682,5957.57,5945.43
6.972063,5957.57,5945.57
6.977341,5957.57,5945.71
6.982691,5957.57,5945.57
6.98813,5957.57,5945.57
6.993413,5957.57,5945.71
6.998605,5957.57,5945.71
7.003778,8001.01,5945.86
7.008988,8001.01,5946.43
7.014169,8001.01,5948.29
7.019338,8001.01,5953.0
7.024609,8001.01,5960.0
7.029905,8001.01,5968.86
7.035187,8001.01,5979.71
7.040412,8001.01,5992.0
7.045622,8001.01,6005.43
7.050866,8001.01,6020.0
7.056105,8001.01,6035.29
7.061351,8001.01,6051.57
7.066593,8001.01,6068.57
7.071872,8001.01,6086.43
7.0771,8001.01,6104.57
7.082417,8001.01,6123.43
7.08772,8001.01,6142.43
7.092897,8001.01,6161.14
7.098204,8001.01,6180.29
7.103383,8001.01,6199.14
7.108562,8001.01,6218.0
7.113869,8001.01,6237.43
7.119123,8001.01,6256.86
7.124352,8001.01,6275.71
7.129566,8001.01,6295.14
7.13482,8001.01,6313.71
7.140059,8001.01,6332.86
7.145298,8001.01,6351.43
7.150554,8001.01,6370.14
7.155817,8001.01,6388.86
7.160988,8001.01,6407.29
7.166231,8001.01,6425.71
7.171473,8001.01,6444.14
7.176747,8001.01,6462.57
7.181983,8001.01,6481.14
7.187232,8001.01,6499.0
7.19245,8001.01,6517.0
7.197675,8001.01,6534.71
7.202848,8001.01,6552.43
7.208017,8001.01,6569.86
7.213179,8001.01,6587.29
7.218348,8001.01,6604.86
7.223527,8001.01,6622.43
7.228705,8001.01,6640.14
7.233898,8001.01,6657.71
7.239028,8001.01,6675.29
7.244258,8001.01,6693.57
7.249518,8001.01,6711.43
7.254762,8001.01,6730.14
7.260006,8001.01,6748.57
7.265242,8001.01,6767.14
7.27051,8001.01,6786.86
7.275786,8001.01,6808.14
7.281055,8001.01,6830.71
7.28648,8001.01,6852.86
7.291922,8001.01,6875.0
7.297216,8001.01,6895.71
7.302525,8001.01,6916.57
7.30796,8001.01,6937.71
7.313209,8001.01,6957.29
7.318483,8001.01,6976.0
7.323684,8001.01,6992.86
7.328917,8001.01,7008.86
7.334152,8001.01,7024.0
7.339354,8001.01,7039.14
7.344536,8001.01,7054.29
7.349776,8001.01,7069.71
7.354959,8001.01,7084.57
7.360126,8001.01,7099.29
7.365374,8001.01,7114.29
7.37056,8001.01,7129.0
7.375798,8001.01,7145.0
7.380955,8001.01,7161.43
7.386184,8001.01,7178.86
7.391356,8001.01,7196.29
7.396644,8001.01,7214.29
7.401921,8001.01,7233.0
7.407162,8001.01,7252.43
7.412354,8001.01,7272.43
7.417575,8001.01,7293.14
7.422776,8001.01,7313.57
7.427973,8001.01,7332.14
7.433173,8001.01,7348.57
7.438389,8001.01,7363.71
7.443609,8001.01,7379.14
7.448785,8001.01,7394.86
7.453945,8001.01,7410.43
7.459108,8001.01,7425.57
7.464363,8001.01,7441.43
7.469603,8001.01,7457.57
7.474849,8001.01,7474.86
7.48008,8001.01,7493.29
7.485347,8001.01,7512.57
7.490534,8001.01,7531.43
7.49575,8001.01,7549.86
7.500911,8001.01,7568.29
7.506155,8001.01,7588.29
7.511357,8001.01,7607.71
7.516611,8001.01,7624.29
7.521795,8001.01,7636.86
7.527016,8001.01,7648.71
7.532252,8001.01,7661.29
7.537455,8001.01,7674.86
7.542697,8001.01,7689.86
7.547939,8001.01,7704.71
7.553101,8001.01,7719.71
7.558265,8001.01,7736.0
7.563446,8001.01,7753.86
7.568636,8001.01,7771.57
7.573818,8001.01,7790.29
7.578988,8001.01,7809.71
7.58421,8001.01,7826.57
7.589467,8001.01,7836.71
7.594717,8001.01,7844.71
7.600119,8001.01,7854.57
7.60532,8001.01,7863.43
7.610569,8001.01,7870.0
7.615822,8001.01,7875.86
7.62101,8001.01,7882.0
7.626183,8001.01,7887.0
7.631594,8001.01,7891.0
7.637017,8001.01,7895.0
7.642247,8001.01,7898.71
7.647441,8001.01,7902.14
7.652623,8001.01,7904.86
7.657803,8001.01,7906.57
7.662991,8001.01,7908.0
7.668183,8001.01,7908.43
7.673493,8001.01,7908.14
7.678966,8001.01,7907.86
7.684172,8001.01,7907.0
7.689443,8001.01,7906.14
7.694701,8001.01,7905.14
7.699978,8001.01,7904.14
7.705216,8001.01,7903.14
7.710469,8001.01,7902.43
7.715894,8001.01,7901.29
7.721131,8001.01,7900.0
7.726424,8001.01,7898.57
7.73166,8001.01,7897.57
7.736803,8001.01,7896.86
7.741977,8001.01,7897.0
7.747188,8001.01,7897.86
7.752604,8001.01,7898.71
7.757828,8001.01,7899.86
7.763022,8001.01,7900.71
7.768216,8001.01,7901.43
7.773397,8001.01,7902.86
7.77858,8001.01,7905.0
7.783767,8001.01,7907.14
7.788937,8001.01,7908.86
7.794104,8001.01,7911.0
7.799446,8001.01,7912.86
7.804703,8001.01,7913.14
7.809979,8001.01,7912.14
7.815545,8001.01,7910.71
7.82082,8001.01,7909.14
7.82608,8001.01,7907.71
7.83137,8001.01,7906.0
7.836645,8001.01,7904.14
7.841901,8001.01,7903.0
7.847165,8001.01,7902.0
7.852408,8001.01,7901.14
7.857663,8001.01,7900.57
7.863085,8001.01,7900.0
7.868387,8001.01,7899.43
7.873693,8001.01,7899.14
7.87893,8001.01,7899.29
7.884182,8001.01,7899.71
7.889469,8001.01,7900.57
7.894725,8001.01,7901.71
7.899978,8001.01,7903.29
7.905231,8001.01,7905.0
7.910485,8001.01,7906.0
7.915906,8001.01,7907.0
7.921139,8001.01,7908.0
7.926387,8001.01,7909.14
7.931671,8001.01,7910.57
7.936836,8001.01,7912.14
7.942082,8001.01,7913.71
7.947323,8001.01,7915.14
7.952788,8001.01,7916.14
7.95807,8001.01,7916.0
7.9636,8001.01,7914.71
7.968819,8001.01,7913.14
7.974075,8001.01,7911.0
7.979276,8001.01,7908.86
7.984629,8001.01,7907.14
7.989901,8001.01,7905.57
7.99516,8001.01,7904.14
8.0004,8017.64,7902.71
8.005658,8017.64,7902.71
8.010868,8017.64,7906.57
8.016123,8017.64,7910.0
8.021384,8017.64,7910.14
8.026594,8017.64,7911.0
8.031855,8017.64,7913.29
8.037064,8017.64,7914.86
8.042259,8017.64,7915.57
8.047521,8017.64,7917.0
8.052955,8017.64,7918.43
8.058189,8017.64,7919.71
8.063446,8017.64,7921.0
8.068741,8017.64,7922.43
8.073936,8017.64,7924.0
8.079131,8017.64,7925.14
8.08435,8017.64,7926.43
8.089604,8017.64,7928.0
8.094861,8017.64,7929.43
8.100116,8017.64,7930.86
8.105389,8017.64,7932.0
8.11067,8017.64,7932.86
8.115895,8017.64,7933.57
8.121069,8017.64,7934.57
8.126282,8017.64,7935.43
8.131558,8017.64,7936.43
8.136792,8017.64,7937.43
8.141985,8017.64,7938.29
8.147148,8017.64,7938.71
8.152342,8017.64,7939.0
8.157563,8017.64,7940.0
8.162974,8017.64,7940.86
8.168406,8017.64,7941.57
8.17369,8017.64,7942.14
8.178901,8017.64,7943.14
8.184081,8017.64,7944.29
8.189279,8017.64,7945.86
8.194552,8017.64,7947.43
8.19996,8017.64,7948.71
8.205166,8017.64,7949.71
8.210412,8017.64,7951.29
8.215824,8017.64,7953.29
8.221059,8017.64,7954.57
8.226301,8017.64,7955.71
8.231552,8017.64,7957.0
8.236897,8017.64,7958.57
8.242137,8017.64,7960.29
8.247332,8017.64,7961.43
8.252592,8017.64,7962.14
8.257827,8017.64,7962.71
8.263034,8017.64,7962.86
8.268357,8017.64,7962.86
8.273598,8017.64,7962.43
8.27879,8017.64,7961.86
8.284043,8017.64,7961.14
8.289213,8017.64,7960.14
8.294448,8017.64,7959.43
8.299714,8017.64,7959.14
8.304904,8017.64,7958.71
8.310178,8017.64,7957.86
8.315381,8017.64,7957.29
8.320775,8017.64,7956.43
8.326004,8017.64,7955.43
8.331324,8017.64,7954.43
8.336521,8017.64,7953.29
8.341759,8017.64,7952.86
8.346999,8017.64,7953.14
8.35219,8017.64,7953.71
8.357366,8017.64,7954.57
8.362606,8017.64,7955.57
8.367855,8017.64,7956.71
8.373063,8017.64,7957.57
8.378278,8017.64,7958.71
8.383523,8017.64,7960.29
8.388753,8017.64,7961.86
8.394029,8017.64,7963.71
8.39927,8017.64,7965.43
8.40454,8017.64,7967.29
8.409782,8017.64,7969.0
8.415041,8017.64,7970.57
8.420316,8017.64,7971.29
8.42556,8017.64,7970.57
8.430787,8017.64,7969.43
8.43611,8017.64,7967.86
8.441362,8017.64,7965.86
8.446611,8017.64,7964.14
8.451997,8017.64,7962.71
8.457235,8017.64,7961.14
8.462493,8017.64,7959.86
8.467911,8017.64,7959.29
8.473206,8017.64,7958.57
8.478504,8017.64,7957.86
8.483785,8017.64,7957.43
8.48898,8017.64,7957.14
8.494216,8017.64,7956.71
8.499409,8017.64,7956.29
8.504691,8017.64,7956.43
8.510127,8017.64,7956.86
8.515553,8017.64,7957.71
8.520797,8017.64,7958.43
8.526029,8017.64,7959.29
8.531244,8017.64,7960.71
8.536539,8017.64,7962.14
8.541805,8017.64,7963.14
8.547033,8017.64,7964.14
8.552477,8017.64,7964.86
8.557748,8017.64,7965.86
8.562969,8017.64,7966.86
8.568146,8017.64,7968.0
8.573287,8017.64,7968.86
8.57842,8017.64,7969.86
8.583541,8017.64,7970.71
8.588672,8017.64,7971.14
8.593822,8017.64,7970.29
8.598934,8017.64,7968.86
8.604043,8017.64,7967.43
8.609217,8017.64,7965.29
8.614456,8017.64,7963.14
8.619672,8017.64,7961.43
8.624894,8017.64,7959.86
8.630097,8017.64,7958.43
8.635331,8017.64,7957.14
8.640548,8017.64,7956.29
8.645836,8017.64,7955.71
8.651093,8017.64,7955.43
8.65643,8017.64,7955.43
8.661794,8017.64,7955.71
8.66703,8017.64,7956.0
8.672444,8017.64,7956.29
8.677755,8017.64,7956.86
8.683048,8017.64,7957.43
8.688311,8017.64,7958.14
8.693566,8017.64,7958.71
8.698785,8017.64,7959.14
8.704009,8017.64,7959.86
8.709189,8017.64,7960.43
8.714374,8017.64,7961.0
8.719561,8017.64,7961.57
8.724792,8017.64,7962.14
8.73004,8017.64,7963.14
8.735292,8017.64,7963.86
8.740544,8017.64,7964.57
8.745796,8017.64,7965.43
8.751018,8017.64,7966.29
8.756199,8017.64,7967.0
8.761368,8017.64,7967.71
8.766531,8017.64,7968.71
8.77169,8017.64,7969.14
8.776833,8017.64,7969.43
8.78207,8017.64,7969.71
8.787345,8017.64,7970.43
8.792575,8017.64,7970.86
8.797832,8017.64,7971.43
8.803079,8017.64,7972.0
8.808265,8017.64,7972.57
8.813497,8017.64,7973.0
8.818752,8017.64,7973.0
8.823978,8017.64,7973.43
8.829223,8017.64,7973.86
8.834533,8017.64,7974.43
8.839788,8017.64,7975.0
8.845006,8017.64,7975.14
8.85026,8017.64,7975.57
8.855537,8017.64,7976.43
8.860998,8017.64,7977.0
8.866343,8017.64,7978.0
8.871557,8017.64,7979.14
8.877001,8017.64,7980.43
8.882282,8017.64,7981.29
8.8875,8017.64,7982.29
8.89275,8017.64,7983.29
8.897948,8017.64,7984.57
8.903134,8017.64,7985.29
8.908324,8017.64,7986.29
8.913478,8017.64,7987.43
8.918798,8017.64,7988.29
8.924023,8017.64,7989.14
8.929261,8017.64,7990.0
8.934544,8017.64,7991.0
8.939795,8017.64,7991.29
8.94499,8017.64,7991.57
8.950281,8017.64,7991.57
8.955581,8017.64,7991.29
8.960876,8017.64,7990.71
8.966164,8017.64,7990.14
8.971451,8017.64,7989.57
8.97676,8017.64,7988.71
8.982072,8017.64,7988.0
8.987365,8017.64,7987.57
8.992569,8017.64,7987.0
8.997813,8017.64,7986.57
9.003044,7038.0,7985.86
9.008253,7038.0,7984.71
9.013428,7038.0,7979.0
9.018673,7038.0,7969.86
9.023847,7038.0,7960.43
9.029057,7038.0,7950.0
9.03437,7038.0,7937.86
9.039634,7038.0,7925.0
9.044923,7038.0,7911.43
9.050208,7038.0,7897.0
9.055492,7038.0,7882.29
9.060808,7038.0,7866.57
9.066112,7038.0,7850.71
9.07143,7038.0,7833.71
9.076683,7038.0,7817.43
9.081905,7038.0,7800.29
9.087158,7038.0,7782.86
9.09244,7038.0,7765.57
9.097692,7038.0,7748.0
9.102935,7038.0,7730.43
9.108181,7038.0,7712.71
9.113439,7038.0,7695.14
9.118688,7038.0,7677.29
9.123921,7038.0,7659.71
9.129154,7038.0,7642.0
9.134448,7038.0,7624.14
9.139696,7038.0,7606.43
9.144894,7038.0,7589.0
9.150171,7038.0,7571.43
9.155587,7038.0,7553.29
9.161033,7038.0,7535.0
9.166457,7038.0,7516.86
9.171893,7038.0,7498.86
9.177128,7038.0,7481.43
9.182554,7038.0,7463.43
9.187991,7038.0,7445.57
9.193221,7038.0,7428.14
9.198512,7038.0,7410.86
9.203733,7038.0,7393.43
9.208939,7038.0,7376.43
9.214154,7038.0,7359.29
9.219344,7038.0,7342.0
9.224532,7038.0,7325.0
9.229805,7038.0,7307.57
9.235069,7038.0,7290.0
9.240469,7038.0,7272.14
9.245756,7038.0,7254.71
9.251015,7038.0,7237.29
9.256258,7038.0,7220.14
9.261421,7038.0,7202.57
9.26666,7038.0,7185.43
9.272081,7038.0,7167.43
9.277376,7038.0,7149.86
9.282673,7038.0,7132.43
9.287871,7038.0,7117.86
9.293034,7038.0,7105.71
9.298277,7038.0,7095.0
9.303531,7038.0,7085.71
9.308687,7038.0,7078.57
9.313898,7038.0,7072.86
9.319132,7038.0,7068.29
9.324378,7038.0,7064.71
9.329614,7038.0,7062.29
9.334918,7038.0,7060.57
9.340167,7038.0,7059.29
9.345412,7038.0,7059.0
9.350584,7038.0,7059.43
9.35585,7038.0,7059.71
9.361021,7038.0,7060.57
9.366307,7038.0,7061.71
9.371608,7038.0,7062.57
9.376826,7038.0,7063.71
9.382084,7038.0,7065.0
9.387362,7038.0,7066.0
9.392629,7038.0,7067.14
9.397889,7038.0,7068.29
9.403195,7038.0,7069.0
9.408434,7038.0,7070.0
9.41367,7038.0,7070.86
9.418848,7038.0,7071.57
9.424112,7038.0,7072.29
9.429375,7038.0,7073.0
9.43464,7038.0,7073.43
9.439928,7038.0,7074.0
9.44519,7038.0,7074.43
9.450474,7038.0,7074.57
9.455875,7038.0,7074.86
9.461056,7038.0,7075.0
9.466243,7038.0,7074.86
9.471515,7038.0,7075.0
9.476964,7038.0,7074.86
9.482193,7038.0,7074.86
9.48739,7038.0,7074.86
9.492578,7038.0,7074.71
9.497777,7038.0,7074.57
9.502964,7038.0,7074.57
9.508158,7038.0,7074.43
9.513319,7038.0,7074.14
9.518563,7038.0,7073.86
9.523812,7038.0,7073.71
9.529044,7038.0,7073.43
9.53426,7038.0,7073.14
9.539471,7038.0,7073.14
9.544741,7038.0,7072.71
9.549968,7038.0,7072.43
9.555157,7038.0,7072.29
9.56046,7038.0,7072.29
9.565711,7038.0,7072.0
9.570953,7038.0,7072.14
9.576136,7038.0,7072.0
9.581295,7038.0,7071.86
9.586434,7038.0,7071.86
9.591614,7038.0,7071.71
9.596875,7038.0,7071.29
9.602152,7038.0,7071.0
9.607522,7038.0,7070.86
9.61281,7038.0,7070.71
9.618058,7038.0,7070.71
9.623293,7038.0,7070.57
9.628548,7038.0,7070.29
9.633803,7038.0,7070.14
9.639014,7038.0,7070.14
9.644256,7038.0,7070.14
9.649416,7038.0,7070.43
9.654603,7038.0,7070.57
9.659788,7038.0,7070.43
